price,id
271.0,0
271.0,1
271.0,2
271.0,3
130.0,4
190.0,5
190.0,6
271.0,7
271.0,8
271.0,9
190.0,10
190.0,11
118.0,12
118.0,13
190.0,14
130.0,15
271.0,16
190.0,17
130.0,18
271.0,19
190.0,20
195.0,21
190.0,22
190.0,23
130.0,24
190.0,25
190.0,26
271.0,27
271.0,28
190.0,29
190.0,30
271.0,31
271.0,32
271.0,33
190.0,34
271.0,35
118.0,36
271.0,37
190.0,38
190.0,39
271.0,40
271.0,41
130.0,42
190.0,43
190.0,44
190.0,45
190.0,46
271.0,47
271.0,48
190.0,49
190.0,50
271.0,51
190.0,52
271.0,53
130.0,54
271.0,55
190.0,56
190.0,57
118.0,58
350.0,59
190.0,60
190.0,61
271.0,62
190.0,63
190.0,64
271.0,65
116.0,66
271.0,67
271.0,68
190.0,69
118.0,70
190.0,71
190.0,72
271.0,73
271.0,74
271.0,75
190.0,76
271.0,77
118.0,78
271.0,79
190.0,80
271.0,81
271.0,82
271.0,83
190.0,84
271.0,85
271.0,86
271.0,87
190.0,88
190.0,89
190.0,90
271.0,91
271.0,92
271.0,93
190.0,94
190.0,95
271.0,96
271.0,97
190.0,98
271.0,99
190.0,100
190.0,101
190.0,102
190.0,103
271.0,104
118.0,105
118.0,106
190.0,107
118.0,108
190.0,109
118.0,110
130.0,111
190.0,112
271.0,113
190.0,114
271.0,115
190.0,116
271.0,117
271.0,118
271.0,119
190.0,120
50.0,121
271.0,122
271.0,123
271.0,124
190.0,125
190.0,126
190.0,127
271.0,128
271.0,129
190.0,130
190.0,131
271.0,132
190.0,133
190.0,134
190.0,135
190.0,136
118.0,137
116.0,138
271.0,139
190.0,140
271.0,141
271.0,142
190.0,143
190.0,144
130.0,145
271.0,146
271.0,147
130.0,148
271.0,149
271.0,150
271.0,151
190.0,152
83.0,153
271.0,154
190.0,155
271.0,156
190.0,157
271.0,158
271.0,159
271.0,160
83.0,161
190.0,162
271.0,163
190.0,164
190.0,165
271.0,166
190.0,167
130.0,168
190.0,169
190.0,170
190.0,171
190.0,172
271.0,173
271.0,174
271.0,175
271.0,176
271.0,177
271.0,178
118.0,179
190.0,180
130.0,181
271.0,182
271.0,183
190.0,184
190.0,185
190.0,186
190.0,187
271.0,188
271.0,189
271.0,190
190.0,191
190.0,192
271.0,193
271.0,194
271.0,195
190.0,196
271.0,197
190.0,198
130.0,199
130.0,200
83.0,201
190.0,202
271.0,203
271.0,204
190.0,205
190.0,206
271.0,207
271.0,208
190.0,209
190.0,210
271.0,211
130.0,212
190.0,213
118.0,214
190.0,215
130.0,216
271.0,217
271.0,218
271.0,219
271.0,220
190.0,221
500.0,222
271.0,223
190.0,224
271.0,225
118.0,226
190.0,227
190.0,228
271.0,229
190.0,230
190.0,231
190.0,232
118.0,233
190.0,234
118.0,235
190.0,236
190.0,237
271.0,238
205.0,239
118.0,240
118.0,241
271.0,242
190.0,243
271.0,244
271.0,245
271.0,246
190.0,247
271.0,248
190.0,249
271.0,250
190.0,251
190.0,252
271.0,253
