price,id
228.56,0
204.98,1
227.23,2
228.47,3
210.07,4
151.34,5
157.67,6
189.03,7
229.54,8
217.62,9
155.58,10
171.23,11
217.59,12
218.21,13
145.63,14
221.84,15
223.78,16
155.09,17
206.33,18
230.09,19
162.88,20
258.62,21
145.52,22
171.56,23
210.63,24
158.17,25
154.16,26
207.52,27
224.1,28
142.02,29
151.17,30
225.34,31
198.41,32
223.65,33
152.76,34
224.54,35
207.05,36
245.47,37
152.62,38
147.75,39
212.68,40
226.06,41
258.62,42
154.64,43
160.56,44
158.16,45
168.86,46
220.01,47
242.84,48
157.75,49
154.83,50
223.51,51
163.54,52
229.01,53
199.29,54
226.01,55
156.45,56
138.42,57
224.3,58
213.46,59
154.61,60
159.04,61
175.49,62
157.8,63
157.98,64
201.62,65
206.53,66
192.57,67
210.35,68
151.17,69
213.99,70
163.93,71
152.41,72
229.19,73
224.53,74
225.72,75
145.71,76
192.39,77
226.0,78
177.72,79
153.93,80
219.29,81
214.8,82
227.2,83
157.98,84
228.6,85
229.01,86
220.11,87
148.24,88
171.62,89
141.97,90
250.3,91
231.95,92
221.36,93
149.67,94
158.44,95
238.95,96
218.85,97
149.26,98
218.61,99
158.25,100
139.73,101
159.32,102
163.93,103
223.33,104
232.32,105
236.34,106
151.09,107
194.06,108
174.02,109
215.88,110
220.3,111
163.33,112
240.0,113
139.04,114
233.7,115
154.53,116
242.16,117
226.23,118
223.35,119
151.53,120
262.21,121
217.97,122
190.67,123
242.69,124
161.92,125
148.9,126
150.7,127
197.56,128
189.68,129
155.58,130
148.15,131
218.92,132
155.49,133
134.79,134
158.05,135
152.47,136
219.92,137
208.13,138
230.9,139
158.44,140
193.79,141
226.78,142
142.83,143
131.67,144
219.75,145
237.89,146
230.44,147
200.04,148
228.91,149
223.79,150
226.22,151
144.25,152
216.2,153
240.22,154
150.27,155
238.08,156
166.85,157
194.02,158
219.05,159
237.62,160
219.53,161
148.62,162
226.99,163
149.14,164
163.93,165
235.14,166
168.79,167
258.62,168
165.82,169
156.19,170
154.7,171
157.8,172
226.01,173
227.33,174
230.97,175
231.44,176
233.95,177
177.54,178
212.28,179
147.01,180
215.39,181
224.32,182
234.75,183
147.02,184
147.96,185
161.88,186
156.96,187
227.83,188
198.66,189
230.84,190
139.55,191
177.62,192
223.06,193
228.81,194
234.84,195
149.0,196
218.0,197
152.59,198
219.34,199
210.8,200
214.0,201
149.14,202
224.71,203
228.52,204
142.99,205
153.15,206
208.57,207
218.69,208
150.45,209
145.47,210
221.15,211
220.3,212
168.14,213
218.88,214
157.63,215
220.3,216
230.86,217
226.3,218
225.18,219
211.09,220
145.5,221
261.77,222
211.35,223
165.63,224
198.94,225
208.66,226
156.27,227
144.05,228
233.04,229
153.52,230
150.84,231
151.38,232
196.28,233
156.19,234
232.81,235
165.36,236
148.48,237
224.97,238
209.47,239
226.12,240
214.0,241
177.45,242
163.18,243
229.19,244
212.03,245
205.0,246
164.21,247
240.98,248
163.93,249
225.29,250
162.03,251
156.27,252
241.05,253
153.89,254
220.3,255
144.55,256
149.14,257
228.94,258
218.61,259
154.21,260
151.99,261
222.62,262
236.47,263
153.82,264
158.24,265
181.35,266
134.33,267
227.33,268
258.62,269
160.76,270
229.59,271
193.17,272
138.71,273
200.06,274
150.55,275
185.99,276
222.97,277
139.6,278
147.41,279
234.85,280
219.78,281
221.27,282
217.5,283
218.4,284
197.78,285
147.47,286
157.53,287
216.03,288
157.98,289
154.59,290
152.62,291
233.99,292
174.34,293
158.53,294
159.77,295
152.15,296
218.61,297
225.3,298
158.39,299
189.23,300
222.6,301
229.21,302
218.13,303
227.64,304
210.8,305
150.44,306
148.88,307
212.45,308
157.32,309
221.49,310
215.39,311
151.54,312
156.19,313
224.57,314
158.05,315
177.78,316
232.52,317
141.13,318
234.31,319
223.77,320
221.47,321
143.1,322
149.56,323
149.24,324
145.06,325
153.55,326
231.14,327
205.96,328
229.96,329
233.36,330
223.11,331
151.73,332
221.71,333
152.6,334
154.75,335
221.96,336
141.59,337
225.32,338
229.61,339
154.13,340
222.74,341
151.46,342
232.76,343
150.05,344
154.77,345
201.75,346
218.98,347
153.96,348
178.67,349
188.9,350
209.65,351
218.45,352
227.35,353
145.17,354
224.32,355
151.82,356
153.52,357
164.58,358
220.87,359
205.33,360
161.79,361
221.49,362
155.93,363
157.81,364
161.44,365
158.44,366
137.42,367
148.27,368
226.94,369
208.2,370
161.67,371
146.53,372
220.54,373
158.44,374
240.3,375
157.81,376
235.11,377
155.46,378
195.93,379
222.93,380
149.09,381
149.03,382
156.26,383
148.26,384
134.02,385
220.34,386
161.21,387
173.94,388
157.12,389
162.34,390
233.96,391
223.56,392
218.69,393
231.87,394
147.86,395
222.22,396
154.63,397
229.47,398
167.12,399
221.47,400
236.94,401
242.62,402
203.0,403
154.58,404
219.97,405
179.9,406
223.01,407
225.82,408
150.44,409
141.93,410
148.86,411
218.75,412
218.6,413
151.73,414
163.93,415
219.59,416
171.87,417
204.0,418
156.34,419
225.12,420
143.8,421
194.22,422
194.25,423
176.31,424
157.66,425
149.23,426
154.05,427
156.93,428
227.81,429
147.14,430
208.24,431
226.44,432
153.35,433
220.72,434
154.93,435
199.06,436
213.73,437
215.87,438
226.5,439
165.32,440
163.93,441
154.05,442
239.32,443
143.81,444
148.27,445
225.07,446
231.95,447
205.96,448
245.08,449
161.07,450
147.96,451
230.84,452
151.51,453
223.31,454
207.64,455
212.16,456
225.83,457
229.26,458
155.48,459
222.05,460
201.93,461
234.44,462
163.93,463
157.12,464
220.58,465
148.61,466
209.95,467
184.45,468
223.22,469
229.37,470
154.8,471
220.94,472
159.63,473
136.3,474
211.89,475
140.88,476
170.4,477
146.79,478
234.4,479
221.8,480
148.41,481
160.08,482
139.96,483
154.34,484
163.45,485
199.83,486
200.52,487
255.75,488
288.42,489
148.16,490
209.82,491
242.94,492
155.88,493
197.0,494
143.99,495
228.47,496
220.02,497
193.8,498
153.52,499
154.05,500
157.93,501
234.94,502
190.27,503
157.78,504
227.36,505
226.02,506
210.14,507
160.48,508
158.44,509
222.85,510
150.76,511
228.22,512
150.92,513
248.02,514
163.64,515
234.58,516
199.1,517
266.22,518
145.4,519
205.46,520
245.26,521
197.46,522
157.8,523
147.76,524
154.55,525
206.45,526
218.9,527
215.06,528
161.24,529
146.69,530
223.24,531
202.3,532
193.79,533
165.82,534
218.07,535
219.78,536
152.86,537
169.93,538
145.18,539
151.92,540
141.9,541
151.2,542
221.78,543
157.91,544
202.64,545
220.08,546
211.33,547
219.63,548
220.09,549
228.97,550
149.46,551
228.82,552
146.39,553
148.0,554
220.72,555
151.07,556
250.7,557
229.66,558
218.38,559
221.62,560
155.26,561
149.32,562
158.82,563
246.45,564
135.31,565
221.83,566
210.83,567
220.14,568
235.66,569
225.9,570
161.29,571
222.88,572
215.87,573
230.46,574
244.73,575
188.86,576
222.41,577
196.58,578
240.74,579
147.19,580
170.66,581
231.18,582
197.81,583
226.85,584
153.02,585
158.31,586
147.71,587
189.05,588
154.86,589
157.78,590
144.23,591
210.47,592
155.01,593
241.27,594
155.54,595
167.75,596
212.68,597
184.99,598
158.39,599
153.3,600
207.19,601
138.52,602
150.9,603
205.92,604
163.68,605
215.11,606
193.93,607
234.84,608
229.77,609
154.74,610
152.16,611
134.26,612
136.26,613
179.07,614
219.8,615
155.51,616
228.85,617
153.58,618
156.0,619
230.86,620
155.2,621
224.08,622
220.75,623
151.98,624
219.34,625
206.04,626
230.36,627
150.88,628
151.06,629
211.06,630
219.8,631
226.79,632
223.32,633
179.07,634
237.23,635
161.83,636
202.51,637
149.9,638
191.9,639
230.61,640
137.91,641
205.11,642
224.2,643
199.21,644
151.34,645
143.34,646
164.2,647
160.22,648
229.85,649
234.15,650
203.55,651
197.56,652
259.09,653
193.05,654
162.03,655
229.37,656
224.58,657
145.97,658
229.17,659
220.72,660
165.68,661
148.02,662
220.54,663
158.44,664
161.29,665
220.17,666
157.67,667
158.05,668
141.66,669
158.16,670
261.72,671
150.81,672
141.93,673
158.16,674
211.37,675
145.98,676
222.88,677
211.64,678
225.73,679
237.62,680
151.96,681
163.93,682
149.42,683
149.77,684
205.24,685
232.12,686
157.78,687
221.57,688
154.32,689
239.01,690
216.6,691
161.67,692
150.33,693
226.27,694
212.71,695
220.26,696
161.45,697
204.92,698
154.78,699
222.96,700
144.44,701
260.21,702
153.02,703
159.78,704
229.02,705
228.09,706
154.98,707
157.72,708
154.61,709
262.01,710
237.3,711
232.95,712
167.84,713
169.88,714
220.72,715
192.43,716
223.17,717
214.9,718
151.2,719
245.0,720
234.51,721
157.5,722
154.11,723
158.16,724
226.06,725
158.7,726
174.95,727
214.29,728
235.47,729
215.88,730
153.81,731
155.83,732
221.84,733
231.41,734
162.17,735
224.32,736
234.41,737
233.93,738
158.46,739
149.75,740
154.05,741
155.77,742
166.95,743
151.4,744
156.1,745
146.61,746
220.22,747
234.94,748
153.27,749
190.57,750
164.8,751
159.09,752
217.17,753
155.82,754
229.01,755
202.42,756
224.93,757
161.29,758
142.99,759
223.78,760
161.29,761
233.59,762
223.11,763
162.18,764
155.75,765
199.86,766
149.68,767
239.75,768
226.98,769
193.79,770
147.98,771
228.31,772
205.38,773
154.75,774
220.4,775
154.78,776
240.55,777
227.97,778
196.23,779
160.05,780
199.62,781
158.44,782
229.37,783
226.79,784
203.2,785
170.94,786
223.32,787
141.68,788
250.25,789
191.96,790
160.64,791
203.88,792
195.65,793
220.73,794
219.38,795
219.05,796
161.83,797
135.97,798
160.48,799
224.65,800
213.8,801
227.01,802
218.57,803
192.27,804
150.76,805
151.22,806
158.16,807
201.97,808
208.83,809
217.83,810
222.37,811
226.38,812
261.73,813
223.17,814
221.59,815
156.79,816
161.29,817
191.74,818
161.83,819
217.11,820
197.78,821
152.03,822
210.5,823
205.26,824
219.99,825
145.59,826
140.66,827
142.8,828
153.8,829
150.95,830
163.28,831
218.09,832
193.18,833
256.3,834
224.71,835
147.25,836
217.79,837
245.64,838
144.45,839
164.58,840
228.09,841
137.62,842
220.17,843
233.91,844
209.82,845
207.68,846
143.09,847
189.04,848
211.14,849
224.13,850
147.93,851
156.0,852
194.0,853
145.62,854
229.37,855
221.7,856
159.74,857
189.75,858
202.9,859
155.46,860
215.36,861
234.89,862
160.61,863
158.82,864
210.72,865
147.96,866
213.5,867
263.78,868
162.87,869
208.57,870
173.74,871
139.92,872
214.75,873
156.19,874
165.66,875
149.64,876
156.19,877
163.22,878
206.21,879
225.31,880
233.06,881
159.63,882
222.04,883
145.71,884
241.0,885
172.18,886
207.52,887
223.83,888
227.18,889
152.4,890
228.23,891
221.48,892
220.2,893
202.58,894
184.99,895
225.6,896
225.07,897
226.91,898
158.51,899
151.06,900
153.73,901
191.77,902
150.28,903
141.37,904
145.51,905
223.31,906
229.04,907
219.65,908
214.7,909
151.7,910
159.09,911
221.49,912
231.06,913
153.15,914
237.1,915
196.84,916
158.05,917
224.46,918
173.81,919
220.38,920
224.04,921
184.26,922
162.66,923
157.43,924
200.11,925
212.0,926
185.49,927
207.43,928
141.9,929
162.88,930
139.41,931
218.69,932
239.39,933
216.68,934
191.29,935
153.52,936
219.63,937
230.6,938
238.33,939
151.75,940
226.05,941
149.34,942
224.54,943
237.84,944
225.72,945
222.67,946
145.3,947
234.01,948
221.72,949
229.37,950
159.38,951
283.8,952
149.29,953
145.84,954
156.26,955
155.33,956
244.32,957
220.08,958
160.32,959
223.72,960
164.58,961
167.26,962
158.31,963
157.48,964
205.24,965
228.82,966
212.6,967
149.14,968
233.19,969
151.64,970
149.54,971
198.03,972
171.2,973
205.32,974
198.89,975
189.45,976
199.96,977
231.07,978
222.29,979
151.16,980
153.09,981
242.39,982
215.78,983
221.57,984
228.96,985
147.53,986
227.33,987
168.88,988
152.45,989
219.69,990
134.26,991
251.42,992
229.01,993
162.03,994
214.66,995
161.33,996
151.02,997
228.32,998
235.76,999
164.75,1000
153.96,1001
165.32,1002
221.96,1003
229.15,1004
233.3,1005
211.78,1006
208.47,1007
184.96,1008
146.15,1009
158.89,1010
163.72,1011
193.79,1012
169.12,1013
148.11,1014
229.5,1015
220.36,1016
235.76,1017
166.22,1018
226.15,1019
211.42,1020
220.09,1021
287.38,1022
159.64,1023
222.62,1024
137.08,1025
175.55,1026
163.93,1027
159.77,1028
218.11,1029
161.33,1030
223.93,1031
204.54,1032
197.58,1033
148.27,1034
228.09,1035
209.79,1036
239.83,1037
151.32,1038
220.45,1039
232.9,1040
212.17,1041
222.47,1042
164.21,1043
138.25,1044
198.18,1045
156.08,1046
156.19,1047
160.4,1048
224.73,1049
216.61,1050
225.2,1051
228.52,1052
145.65,1053
247.44,1054
151.32,1055
148.64,1056
158.51,1057
225.26,1058
204.31,1059
157.0,1060
231.09,1061
156.79,1062
230.21,1063
268.45,1064
147.68,1065
231.9,1066
231.04,1067
166.08,1068
214.23,1069
169.12,1070
187.66,1071
154.26,1072
218.33,1073
220.98,1074
161.83,1075
